date,original_18_no_rules,original_18_active,original_18_total_wealth,optimal_standard_no_rules,optimal_standard_active,optimal_standard_total_wealth,optimal_ethical_no_rules,optimal_ethical_active,optimal_ethical_total_wealth,spy_benchmark
2011-08-05,119.07327497539418,119.07327497539418,119.07327497539418,112.97394816774259,112.97394816774259,112.97394816774259,120.04243145560282,120.04243145560282,120.04243145560282,109.0433243477191
2011-08-08,114.09301186844907,114.09301186844907,114.09301186844907,108.05907851930567,108.05907851930567,108.05907851930567,115.96074208806733,115.96074208806733,115.96074208806733,101.94209420498241
2011-08-09,118.62580579677861,118.62580579677861,118.62580579677861,111.90633715798106,111.90633715798106,111.90633715798106,120.28564774020616,120.28564774020616,120.28564774020616,106.68232744607819
2011-08-10,115.1718905421242,115.1718905421242,115.1718905421242,108.93956474163201,108.93956474163201,108.93956474163201,116.6988688431958,116.6988688431958,116.6988688431958,101.96935413627513
2011-08-11,118.73739035672969,118.73739035672969,118.73739035672969,112.38625724190642,112.38625724190642,112.38625724190642,120.17317896031079,120.17317896031079,120.17317896031079,106.54608191257554
2011-08-12,119.15689477633437,119.15689477633437,119.15689477633437,112.45504148861569,112.45504148861569,112.45504148861569,120.83672807675565,120.83672807675565,120.83672807675565,107.26351784091241
2011-08-15,120.71469825476572,120.71469825476572,120.71469825476572,114.38656625268547,114.38656625268547,114.38656625268547,122.20614311138904,122.20614311138904,122.20614311138904,109.53372347568995
2011-08-16,119.74541504014236,119.74541504014236,119.74541504014236,114.27526949914481,114.27526949914481,114.27526949914481,122.3737019543908,122.3737019543908,122.3737019543908,108.59838850688102
2011-08-17,119.83782857014833,119.83782857014833,119.83782857014833,113.72252425998983,113.72252425998983,113.72252425998983,122.53507675876385,122.53507675876385,122.53507675876385,108.67103054086517
2011-08-18,115.96933256621215,115.96933256621215,115.96933256621215,111.33210843222004,111.33210843222004,111.33210843222004,119.8668384636838,119.8668384636838,119.8668384636838,103.98531716235482
2011-08-19,114.26124778996697,114.26124778996697,114.26124778996697,110.94491531202623,110.94491531202623,110.94491531202623,118.44063443108844,118.44063443108844,118.44063443108844,102.28715514202406
2011-08-22,114.38155740788032,114.38155740788032,114.38155740788032,111.50547403421378,111.50547403421378,111.50547403421378,118.56066416964407,118.56066416964407,118.56066416964407,102.36891689491523
2011-08-23,118.01063059022266,118.01063059022266,118.01063059022266,114.70918282018428,114.70918282018428,114.70918282018428,121.94697461368094,121.94697461368094,121.94697461368094,105.73792688132313
2011-08-24,118.10522791157184,118.10522791157184,118.10522791157184,114.92133489025036,114.92133489025036,114.92133489025036,122.65862491971085,122.65862491971085,122.65862491971085,107.22717427268663
2011-08-25,116.78058709474162,116.78058709474162,116.78058709474162,113.60190905892999,113.60190905892999,113.60190905892999,120.8583534219667,120.8583534219667,120.8583534219667,105.59260673138088
2011-08-26,118.91079276463759,118.91079276463759,118.91079276463759,115.30065661832823,115.30065661832823,115.30065661832823,122.54592102263749,122.54592102263749,122.54592102263749,107.12728132790323
2011-08-29,121.14127095638199,121.14127095638199,121.14127095638199,117.0082897490187,117.0082897490187,117.0082897490187,124.20931989479355,124.20931989479355,124.20931989479355,110.20569611689406
2011-08-30,121.88236151201482,121.88236151201482,121.88236151201482,117.81939070378675,117.81939070378675,117.81939070378675,124.71862994122291,124.71862994122291,124.71862994122291,110.49629131431115
2011-08-31,122.16021873184258,122.16021873184258,122.16021873184258,117.65740073801517,117.65740073801517,117.65740073801517,124.44352115560022,124.44352115560022,124.44352115560022,110.98667240129505
2011-09-01,121.11424982156105,121.11424982156105,121.11424982156105,117.00254220363904,117.00254220363904,117.00254220363904,124.06654730201805,124.06654730201805,124.06654730201805,109.82430965261358
2011-09-02,119.4979604173018,119.4979604173018,119.4979604173018,115.25870528977798,115.25870528977798,115.25870528977798,122.58023167564826,122.58023167564826,122.58023167564826,107.01826866421284
2011-09-06,119.26131317784439,119.26131317784439,119.26131317784439,115.6209685239782,115.6209685239782,115.6209685239782,122.97415121710705,122.97415121710705,122.97415121710705,106.23733748227923
2011-09-07,121.59550041808882,121.59550041808882,121.59550041808882,117.95114181376854,117.95114181376854,117.95114181376854,125.42958721356808,125.42958721356808,125.42958721356808,109.23406268232671
2011-09-08,120.91402216588865,120.91402216588865,120.91402216588865,118.01270328542545,118.01270328542545,118.01270328542545,125.32113642075343,125.32113642075343,125.32113642075343,108.09895084444447
2011-09-09,118.59907710433573,118.59907710433573,118.59907710433573,115.98036991568264,115.98036991568264,115.98036991568264,123.32396322844912,123.32396322844912,123.32396322844912,105.26572208869887
2011-09-12,119.0697697153224,119.0697697153224,119.0697697153224,116.66339192681244,116.66339192681244,116.66339192681244,124.02345203839249,124.02345203839249,124.02345203839249,105.9468054283165
2011-09-13,119.95182931370012,119.95182931370012,119.95182931370012,117.6359321370129,117.6359321370129,117.6359321370129,125.39337680492947,125.39337680492947,125.39337680492947,106.91842984239032
2011-09-14,121.10063924717927,121.10063924717927,121.10063924717927,119.00344151424662,119.00344151424662,119.00344151424662,126.9388887535824,126.9388887535824,126.9388887535824,108.3986116378077
2011-09-15,122.43708743256656,122.43708743256656,122.43708743256656,119.78852752832063,119.78852752832063,119.78852752832063,128.2586134658407,128.2586134658407,128.2586134658407,110.26926353443862
2011-09-16,123.47150636543243,123.47150636543243,123.47150636543243,120.22654955804654,120.22654955804654,120.22654955804654,129.32087383527804,129.32087383527804,129.32087383527804,110.92193231959826
2011-09-19,122.7734229358893,122.7734229358893,122.7734229358893,119.48508431063944,119.48508431063944,119.48508431063944,129.2886561630393,129.2886561630393,129.2886561630393,109.81744505707627
2011-09-20,122.43797718361253,122.43797718361253,122.43797718361253,119.17292733352049,119.17292733352049,119.17292733352049,129.17943462723943,129.17943462723943,129.17943462723943,109.68968780793709
2011-09-21,120.43898681808518,120.43898681808518,120.43898681808518,117.27372311570116,117.27372311570116,117.27372311570116,128.0734160056876,128.0734160056876,128.0734160056876,106.45839369546886
2011-09-22,117.16665817498573,117.16665817498573,117.16665817498573,113.94390989124616,113.94390989124616,113.94390989124616,126.24799458917367,126.24799458917367,126.24799458917367,103.01718367925723
2011-09-23,117.36965470853033,117.36965470853033,117.36965470853033,113.87174551421262,113.87174551421262,113.87174551421262,126.81943224409197,126.81943224409197,126.81943224409197,103.63790187651523
2011-09-26,118.5879536414345,118.5879536414345,118.5879536414345,115.15568997629829,115.15568997629829,115.15568997629829,127.36255757688689,127.36255757688689,127.36255757688689,106.10240894082447
2011-09-27,119.5399313000979,119.5399313000979,119.5399313000979,115.71837464241466,115.71837464241466,115.71837464241466,127.91891766921222,127.91891766921222,127.91891766921222,107.2890458374572
2011-09-28,117.60146852286462,117.60146852286462,117.60146852286462,113.74155159781688,113.74155159781688,113.74155159781688,125.76874184951741,125.76874184951741,125.76874184951741,105.09833781170765
2011-09-29,117.75018606857132,117.75018606857132,117.75018606857132,112.28638971888911,112.28638971888911,112.28638971888911,125.21977348033668,125.21977348033668,125.21977348033668,105.92896289221557
2011-09-30,115.60511536823743,115.60511536823743,115.60511536823743,110.83232370903688,110.83232370903688,110.83232370903688,124.34049279015788,124.34049279015788,124.34049279015788,103.28189908088387
2011-10-03,113.51091857056926,113.51091857056926,113.51091857056926,108.307473945112,108.307473945112,108.307473945112,122.03013525996973,122.03013525996973,122.03013525996973,100.34270658824369
2011-10-04,115.10820343619116,115.10820343619116,115.10820343619116,109.82636263613372,109.82636263613372,109.82636263613372,122.96524088684161,122.96524088684161,122.96524088684161,102.54248923043284
2011-10-05,117.19574871965906,117.19574871965906,117.19574871965906,110.70621142625735,110.70621142625735,110.70621142625735,124.54374507421662,124.54374507421662,124.54374507421662,104.44111367734128
2011-10-06,119.16529065256356,119.16529065256356,119.16529065256356,111.61137213816697,111.61137213816697,111.61137213816697,125.52469471048713,125.52469471048713,125.52469471048713,106.33060036435577
2011-10-07,118.55198054224444,118.55198054224444,118.55198054224444,111.37906382895792,111.37906382895792,111.37906382895792,125.75178282901092,125.75178282901092,125.75178282901092,105.61863085506702
2011-10-10,122.00153684209441,122.00153684209441,122.00153684209441,114.04002055705234,114.04002055705234,114.04002055705234,128.44398489558114,128.44398489558114,128.44398489558114,109.1510921833094
2011-10-11,122.26689632040276,122.26689632040276,122.26689632040276,114.19657949685262,114.19657949685262,114.19657949685262,128.37109102296372,128.37109102296372,128.37109102296372,109.26062803562158
2011-10-12,123.09973688054873,123.09973688054873,123.09973688054873,114.73085512226547,114.73085512226547,114.73085512226547,128.6276710369714,128.6276710369714,128.6276710369714,110.2190644882295
2011-10-13,123.43534914902533,123.43534914902533,123.43534914902533,115.44943635243364,115.44943635243364,115.44943635243364,129.6682927429476,129.6682927429476,129.6682927429476,109.99998376311173
2011-10-14,125.36812648346859,125.36812648346859,125.36812648346859,116.46222379343918,116.46222379343918,116.46222379343918,130.58548006424817,130.58548006424817,130.58548006424817,111.88032366973881
2011-10-17,123.52871173122122,123.52871173122122,123.52871173122122,114.80446262041204,114.80446262041204,114.80446262041204,129.34342476089654,129.34342476089654,129.34342476089654,109.74440612137903
2011-10-18,125.35172318088904,125.35172318088904,125.35172318088904,116.56176029607342,116.56176029607342,116.56176029607342,130.45924042282945,130.45924042282945,130.45924042282945,111.88950653210014
2011-10-19,123.0742696441753,123.0742696441753,123.0742696441753,115.00925285036263,115.00925285036263,115.00925285036263,129.29586863095753,129.29586863095753,129.29586863095753,110.56592952396691
2011-10-20,122.6396417866129,122.6396417866129,122.6396417866129,114.02015044490963,114.02015044490963,114.02015044490963,128.53996334096158,128.53996334096158,128.53996334096158,111.04971663021786
2011-10-21,123.90092448233878,123.90092448233878,123.90092448233878,115.40710544742419,115.40710544742419,115.40710544742419,129.63321479555907,129.63321479555907,129.63321479555907,113.1582569808697
2011-10-24,125.8340799821884,125.8340799821884,125.8340799821884,117.52272331302119,117.52272331302119,117.52272331302119,130.94901734174266,130.94901734174266,130.94901734174266,114.54568104184534
2011-10-25,124.30336916164846,124.30336916164846,124.30336916164846,116.21885238169367,116.21885238169367,116.21885238169367,129.83097791343616,129.83097791343616,129.83097791343616,112.31848511997438
2011-10-26,124.03863015468139,124.03863015468139,124.03863015468139,117.61811987195976,117.61811987195976,117.61811987195976,130.1830200631147,130.1830200631147,130.1830200631147,113.45943321713735
2011-10-27,127.22092483948006,127.22092483948006,127.22092483948006,120.40225333091861,120.40225333091861,120.40225333091861,131.52419476345338,131.52419476345338,131.52419476345338,117.4118345987883
2011-10-28,127.86479152351836,127.86479152351836,127.86479152351836,121.23016139577523,121.23016139577523,121.23016139577523,132.21711672934816,132.21711672934816,132.21711672934816,117.38445740108037
2011-10-31,125.44080818017828,125.44080818017828,125.44080818017828,119.62184199335486,119.62184199335486,119.62184199335486,131.0032383613666,131.0032383613666,131.0032383613666,114.55480978124581
2011-11-01,123.16717703097274,123.16717703097274,123.16717703097274,117.20615282107353,117.20615282107353,117.20615282107353,129.4266694187934,129.4266694187934,129.4266694187934,111.36004866736641
2011-11-02,124.05713594624618,124.05713594624618,124.05713594624618,118.18603025789888,118.18603025789888,118.18603025789888,129.5328020947489,129.5328020947489,129.5328020947489,113.17646935720325
2011-11-03,126.8173192264359,126.8173192264359,126.8173192264359,120.39880805351547,120.39880805351547,120.39880805351547,132.1744701304625,132.1744701304625,132.1744701304625,115.23940209282667
2011-11-04,126.32545599641045,126.32545599641045,126.32545599641045,119.92010717999513,119.92010717999513,119.92010717999513,131.7294964277325,131.7294964277325,131.7294964277325,114.5365432819514
2011-11-07,126.94892641790985,126.94892641790985,126.94892641790985,120.06517716533062,120.06517716533062,120.06517716533062,131.4276864139175,131.4276864139175,131.4276864139175,115.24853985272058
2011-11-08,128.0452250938814,128.0452250938814,128.0452250938814,121.21937183610434,121.21937183610434,121.21937183610434,132.897654467457,132.897654467457,132.897654467457,116.72719718474008
2011-11-09,124.43297406206358,124.43297406206358,124.43297406206358,118.29612221101361,118.29612221101361,118.29612221101361,130.67220406138955,130.67220406138955,130.67220406138955,112.41888321239257
2011-11-10,124.59962049126881,124.59962049126881,124.59962049126881,118.77907904041501,118.77907904041501,118.77907904041501,130.73654322437042,130.73654322437042,130.73654322437042,113.47770873692524
2011-11-11,126.93294327549451,126.93294327549451,126.93294327549451,120.76020388426397,120.76020388426397,120.76020388426397,132.8013053066892,132.8013053066892,132.8013053066892,115.61361726479153
2011-11-14,126.09007505189192,126.09007505189192,126.09007505189192,120.00444774094201,120.00444774094201,120.00444774094201,132.26908761366815,132.26908761366815,132.26908761366815,114.51826776216349
2011-11-15,126.78985874038435,126.78985874038435,126.78985874038435,120.4585566746049,120.4585566746049,120.4585566746049,132.7772530637918,132.7772530637918,132.7772530637918,115.08424960499259
2011-11-16,125.35346256456862,125.35346256456862,125.35346256456862,119.28292282071227,119.28292282071227,119.28292282071227,131.78275313076472,131.78275313076472,131.78275313076472,113.25862801180746
2011-11-17,123.0456687451826,123.0456687451826,123.0456687451826,117.5104602887261,117.5104602887261,117.5104602887261,130.40295547725609,130.40295547725609,130.40295547725609,111.46044675978462
2011-11-18,122.37343027745175,122.37343027745175,122.37343027745175,117.4927300300399,117.4927300300399,117.4927300300399,130.0278500087432,130.0278500087432,130.0278500087432,111.34180020905895
2011-11-21,120.72489592980347,120.72489592980347,120.72489592980347,116.7257694487273,116.7257694487273,116.7257694487273,129.5704691171604,129.5704691171604,129.5704691171604,109.22413111900664
2011-11-22,121.1581734588654,121.1581734588654,121.1581734588654,116.97547511438458,116.97547511438458,116.97547511438458,130.52427294447577,130.52427294447577,130.52427294447577,108.79509840817157
2011-11-23,118.99956666402728,118.99956666402728,118.99956666402728,115.03544911989616,115.03544911989616,115.03544911989616,128.81219927377728,128.81219927377728,128.81219927377728,106.39450154015906
2011-11-25,118.03397207620804,118.03397207620804,118.03397207620804,114.43671061479037,114.43671061479037,114.43671061479037,128.3247374166758,128.3247374166758,128.3247374166758,106.19367829384221
2011-11-28,121.35422795900439,121.35422795900439,121.35422795900439,117.39043963574717,117.39043963574717,117.39043963574717,130.63724415501335,130.63724415501335,130.63724415501335,109.26976579551551
2011-11-29,120.92316570528997,120.92316570528997,120.92316570528997,117.85072009650104,117.85072009650104,117.85072009650104,131.16775645641792,131.16775645641792,131.16775645641792,109.58010685315756
2011-11-30,124.65114146287544,124.65114146287544,124.65114146287544,121.25727503887632,121.25727503887632,121.25727503887632,133.928951001514,133.928951001514,133.928951001514,114.08927113330232
2011-12-01,124.77233471792628,124.77233471792628,124.77233471792628,121.57803522720816,121.57803522720816,121.57803522720816,134.15623463990843,134.15623463990843,134.15623463990843,114.07101365450139
2011-12-02,125.42485385965229,125.42485385965229,125.42485385965229,121.17260756315598,121.17260756315598,121.17260756315598,134.06853715231827,134.06853715231827,134.06853715231827,113.97063360307014
2011-12-05,126.35463425319827,126.35463425319827,126.35463425319827,121.45052676137661,121.45052676137661,121.45052676137661,134.50725436676876,134.50725436676876,134.50725436676876,115.21199783363829
2011-12-06,125.937831360138,125.937831360138,125.937831360138,121.25693418308705,121.25693418308705,121.25693418308705,134.62373810052011,134.62373810052011,134.62373810052011,115.24853985272058
2011-12-07,126.2805754148834,126.2805754148834,126.2805754148834,121.36740403154164,121.36740403154164,121.36740403154164,134.70592912722557,134.70592912722557,134.70592912722557,115.6775274610883
2011-12-08,123.63218229844846,123.63218229844846,123.63218229844846,119.6695106655293,119.6695106655293,119.6695106655293,132.559176570284,132.559176570284,132.559176570284,113.13999048157528
2011-12-09,124.93886052372255,124.93886052372255,124.93886052372255,120.5776220335381,120.5776220335381,120.5776220335381,132.98991243111504,132.98991243111504,132.98991243111504,115.05682730481728
2011-12-12,123.0981436018964,123.0981436018964,123.0981436018964,118.95409998128868,118.95409998128868,118.95409998128868,131.9568246737948,131.9568246737948,131.9568246737948,113.37731966500053
2011-12-13,121.92117539237262,121.92117539237262,121.92117539237262,117.82635889076374,117.82635889076374,117.82635889076374,130.92255773395652,130.92255773395652,130.92255773395652,112.31848511997438
2011-12-14,120.40043830793827,120.40043830793827,120.40043830793827,115.9507212692881,115.9507212692881,115.9507212692881,129.81810621007554,129.81810621007554,129.81810621007554,111.12271948394117
2011-12-15,120.58766404210432,120.58766404210432,120.58766404210432,116.08396122983082,116.08396122983082,116.08396122983082,130.1574023714329,130.1574023714329,130.1574023714329,111.52433891509443
2011-12-16,121.12326537182705,121.12326537182705,121.12326537182705,116.57798217269266,116.57798217269266,116.57798217269266,130.4831159478837,130.4831159478837,130.4831159478837,111.68968456055946
2011-12-19,119.97544648361846,119.97544648361846,119.97544648361846,115.45784869568709,115.45784869568709,115.45784869568709,129.9226248458409,129.9226248458409,129.9226248458409,110.4955516338459
2011-12-20,122.59221257686123,122.59221257686123,122.59221257686123,118.5705031673435,118.5705031673435,118.5705031673435,131.8658616944992,131.8658616944992,131.8658616944992,113.83915991061772
2011-12-21,122.00420734905258,122.00420734905258,122.00420734905258,118.51843271355729,118.51843271355729,118.51843271355729,131.80694951950744,131.80694951950744,131.80694951950744,114.05959370975734
2011-12-22,123.26496225117059,123.26496225117059,123.26496225117059,119.77281714657038,119.77281714657038,119.77281714657038,132.63222876587835,132.63222876587835,132.63222876587835,115.07006036875056
2011-12-23,123.66736489771124,123.66736489771124,123.66736489771124,120.2859801779015,120.2859801779015,120.2859801779015,133.2983357543988,133.2983357543988,133.2983357543988,116.09885667049255
2011-12-27,123.7348798864145,123.7348798864145,123.7348798864145,120.08338074374602,120.08338074374602,120.08338074374602,133.60216137988343,133.60216137988343,133.60216137988343,116.1907123555864
2011-12-28,122.57702450583298,122.57702450583298,122.57702450583298,118.89141959159585,118.89141959159585,118.89141959159585,132.98437084530508,132.98437084530508,132.98437084530508,114.66588813794283
2011-12-29,123.49523758936706,123.49523758936706,123.49523758936706,119.57520587779223,119.57520587779223,119.57520587779223,133.78355363676948,133.78355363676948,133.78355363676948,115.85088330476243
2011-12-30,123.38479378669017,123.38479378669017,123.38479378669017,119.45268374851769,119.45268374851769,119.45268374851769,133.25061923327465,133.25061923327465,133.25061923327465,115.28133836700924
2012-01-03,125.5183610083605,125.5183610083605,125.5183610083605,120.49154906413038,120.49154906413038,120.49154906413038,133.78895721877538,133.78895721877538,133.78895721877538,117.11849717135365
2012-01-04,125.65277702270191,125.65277702270191,125.65277702270191,120.57559836635149,120.57559836635149,120.57559836635149,133.51387431831319,133.51387431831319,133.51387431831319,117.30218148006092
2012-01-05,125.77886578354516,125.77886578354516,125.77886578354516,121.32825445967346,121.32825445967346,121.32825445967346,133.6376399387328,133.6376399387328,133.6376399387328,117.61451606676177
2012-01-06,125.66087092674593,125.66087092674593,125.66087092674593,120.70867952943479,120.70867952943479,120.70867952943479,133.0903764006246,133.0903764006246,133.0903764006246,117.31137336291575
2012-01-09,125.27314464310503,125.27314464310503,125.27314464310503,120.85736360210082,120.85736360210082,120.85736360210082,132.9283058766825,132.9283058766825,132.9283058766825,117.59615034203907
2012-01-10,126.14332143901157,126.14332143901157,126.14332143901157,121.63895894310383,121.63895894310383,121.63895894310383,133.1574274455581,133.1574274455581,133.1574274455581,118.61578182240669
2012-01-11,126.30592444046884,126.30592444046884,126.30592444046884,121.8438496977146,121.8438496977146,121.8438496977146,133.37570060703317,133.37570060703317,133.37570060703317,118.68008892041652
2012-01-12,126.30301396448716,126.30301396448716,126.30301396448716,122.05784045077833,122.05784045077833,122.05784045077833,133.17054845894214,133.17054845894214,133.17054845894214,118.96482079707245
2012-01-13,124.51404540077108,124.51404540077108,124.51404540077108,121.54354193042418,121.54354193042418,121.54354193042418,130.55878584253935,130.55878584253935,130.55878584253935,118.34940664997995
2012-01-17,126.1291306560008,126.1291306560008,126.1291306560008,121.93349265295932,121.93349265295932,121.93349265295932,132.97005854755244,132.97005854755244,132.97005854755244,118.80865801396878
2012-01-18,127.65941572183442,127.65941572183442,127.65941572183442,123.18237526234836,123.18237526234836,123.18237526234836,133.69503478171595,133.69503478171595,133.69503478171595,120.12222227434064
2012-01-19,128.30564359788818,128.30564359788818,128.30564359788818,123.87367134696426,123.87367134696426,123.87367134696426,133.4211616281361,133.4211616281361,133.4211616281361,120.75605626911667
2012-01-20,127.81569992906434,127.81569992906434,127.81569992906434,124.21082788073312,124.21082788073312,124.21082788073312,133.11842440638367,133.11842440638367,133.11842440638367,121.20616085271807
2012-01-23,128.1763095459063,128.1763095459063,128.1763095459063,124.95198733700227,124.95198733700227,124.95198733700227,133.73538705965532,133.73538705965532,133.73538705965532,120.89385332749767
2012-01-24,128.20589681406025,128.20589681406025,128.20589681406025,125.03617930352742,125.03617930352742,125.03617930352742,133.87043796993754,133.87043796993754,133.87043796993754,120.75605626911667
2012-01-25,129.27350217625298,129.27350217625298,129.27350217625298,126.9352386461959,126.9352386461959,126.9352386461959,135.12819518787788,135.12819518787788,135.12819518787788,121.76645076416209
2012-01-26,129.71672264006006,129.71672264006006,129.71672264006006,126.95623086435006,126.95623086435006,126.95623086435006,135.07188419868044,135.07188419868044,135.07188419868044,121.14186277520173
2012-01-27,130.16908516300333,130.16908516300333,130.16908516300333,127.21065745523481,127.21065745523481,127.21065745523481,135.43221803364366,135.43221803364366,135.43221803364366,121.0867565805402
2012-01-30,129.91573377455234,129.91573377455234,129.91573377455234,127.1404425417677,127.1404425417677,127.1404425417677,135.8811738543229,135.8811738543229,135.8811738543229,120.67335638490373
2012-01-31,130.10991411003178,130.10991411003178,130.10991411003178,127.2821423836846,127.2821423836846,127.2821423836846,136.24712211539364,136.24712211539364,136.24712211539364,120.62747815507093
2012-02-01,130.27965571960803,130.27965571960803,130.27965571960803,128.10997985614057,128.10997985614057,128.10997985614057,137.12632585514535,137.12632585514535,137.12632585514535,121.68380500291
2012-02-02,130.96141220345672,130.96141220345672,130.96141220345672,128.94662584204926,128.94662584204926,128.94662584204926,137.94553602219386,137.94553602219386,137.94553602219386,121.8766811944721
2012-02-03,132.33320604933024,132.33320604933024,132.33320604933024,129.74230502223747,129.74230502223747,129.74230502223747,138.2003888526025,138.2003888526025,138.2003888526025,123.58522580279686
2012-02-06,132.46375929300558,132.46375929300558,132.46375929300558,129.2521907442667,129.2521907442667,129.2521907442667,138.43178201112505,138.43178201112505,138.43178201112505,123.50259808253175
2012-02-07,132.6656294100379,132.6656294100379,132.6656294100379,129.81339445279312,129.81339445279312,129.81339445279312,138.54207266974456,138.54207266974456,138.54207266974456,123.81486050528474
2012-02-08,133.46568022473346,133.46568022473346,133.46568022473346,130.5988835265896,130.5988835265896,130.5988835265896,139.31241456418022,139.31241456418022,139.31241456418022,124.18235540960798
2012-02-09,133.74892887096416,133.74892887096416,133.74892887096416,130.85679806400535,130.85679806400535,130.85679806400535,140.10212787665654,140.10212787665654,140.10212787665654,124.33848211073774
2012-02-10,132.5145109731518,132.5145109731518,132.5145109731518,130.06120237635616,130.06120237635616,130.06120237635616,139.32068736172937,139.32068736172937,139.32068736172937,123.4198981983188
2012-02-13,133.79072464464073,133.79072464464073,133.79072464464073,130.97061323433482,130.97061323433482,130.97061323433482,140.09318012795097,140.09318012795097,140.09318012795097,124.33848211073774
2012-02-14,134.1158538069941,134.1158538069941,134.1158538069941,131.5287960176412,131.5287960176412,131.5287960176412,141.42448634527395,141.42448634527395,141.42448634527395,124.18235540960798
2012-02-15,133.48454047763,133.48454047763,133.48454047763,130.79145670428605,130.79145670428605,130.79145670428605,140.9411871298042,140.9411871298042,140.9411871298042,123.60360956850649
2012-02-16,134.53088641931419,134.53088641931419,134.53088641931419,131.98911983615733,131.98911983615733,131.98911983615733,141.76098323222845,141.76098323222845,141.76098323222845,124.97232512600726
2012-02-17,134.61013646005514,134.61013646005514,134.61013646005514,131.34937835824545,131.34937835824545,131.34937835824545,141.762539277137,141.762539277137,141.762539277137,125.30301641693731
2012-02-21,135.15669095587273,135.15669095587273,135.15669095587273,131.36700282931062,131.36700282931062,131.36700282931062,141.42718966837666,141.42718966837666,141.42718966837666,125.35810457061187
2012-02-22,135.0114314856251,135.0114314856251,135.0114314856251,130.90937241871254,130.90937241871254,130.90937241871254,141.08347392792658,141.08347392792658,141.08347392792658,124.95393233980417
2012-02-23,135.3730949184215,135.3730949184215,135.3730949184215,131.33567961236852,131.33567961236852,131.33567961236852,141.36418055309989,141.36418055309989,141.36418055309989,125.50509351184769
2012-02-24,135.5258149008799,135.5258149008799,135.5258149008799,131.63608845867878,131.63608845867878,131.63608845867878,141.32792376871993,141.32792376871993,141.32792376871993,125.78065154663578
2012-02-27,135.3920352749054,135.3920352749054,135.3920352749054,131.48841186248026,131.48841186248026,131.48841186248026,141.23191795791362,141.23191795791362,141.23191795791362,125.9919566063749
2012-02-28,136.41764047482462,136.41764047482462,136.41764047482462,131.95302520658953,131.95302520658953,131.95302520658953,141.68656937489374,141.68656937489374,141.68656937489374,126.35937032625681
2012-02-29,135.4382235807978,135.4382235807978,135.4382235807978,131.05006091289496,131.05006091289496,131.05006091289496,141.77413711082642,141.77413711082642,141.77413711082642,125.8633153488748
2012-03-01,136.54418117949518,136.54418117949518,136.54418117949518,131.49102318111517,131.49102318111517,131.49102318111517,142.1260908268737,142.1260908268737,142.1260908268737,126.51549702738659
2012-03-02,136.30831951072994,136.30831951072994,136.30831951072994,131.53158958885325,131.53158958885325,131.53158958885325,142.1631868030986,142.1631868030986,142.1631868030986,126.12973562376892
2012-03-05,135.32663035488326,135.32663035488326,135.32663035488326,130.2300305816998,130.2300305816998,130.2300305816998,141.38352858407333,141.38352858407333,141.38352858407333,125.61531492166422
2012-03-06,133.7139249972376,133.7139249972376,133.7139249972376,128.93030583416174,128.93030583416174,128.93030583416174,140.66330209767182,140.66330209767182,140.66330209767182,123.77815611731981
2012-03-07,134.39395939821713,134.39395939821713,134.39395939821713,130.03392553330934,130.03392553330934,130.03392553330934,140.89490532261513,140.89490532261513,140.89490532261513,124.64162481458376
2012-03-08,135.3724027849313,135.3724027849313,135.3724027849313,131.2973019894965,131.2973019894965,131.2973019894965,141.6757076962462,141.6757076962462,141.6757076962462,125.88169911458445
2012-03-09,135.7168250552138,135.7168250552138,135.7168250552138,131.9297786501456,131.9297786501456,131.9297786501456,142.6732570786892,142.6732570786892,142.6732570786892,126.36857122960512
2012-03-12,135.88502528953566,135.88502528953566,135.88502528953566,131.86789394621147,131.86789394621147,131.86789394621147,143.26381618317419,143.26381618317419,143.26381618317419,126.37772703048601
2012-03-13,137.61183025629515,137.61183025629515,137.61183025629515,133.32074537605757,133.32074537605757,133.32074537605757,144.00427566951709,144.00427566951709,144.00427566951709,128.6557895150835
2012-03-14,136.71528024385515,136.71528024385515,136.71528024385515,133.1102954464295,133.1102954464295,133.1102954464295,143.70926487974495,143.70926487974495,143.70926487974495,128.51801951818297
2012-03-15,137.3554720530438,137.3554720530438,137.3554720530438,134.30253543018475,134.30253543018475,134.30253543018475,143.83836516059165,143.83836516059165,143.83836516059165,129.26204786129512
2012-03-16,137.64615863644298,137.64615863644298,137.64615863644298,133.9713669554309,133.9713669554309,133.9713669554309,143.72312607760585,143.72312607760585,143.72312607760585,129.44101445191302
2012-03-19,137.9576126745613,137.9576126745613,137.9576126745613,134.18403596363396,134.18403596363396,134.18403596363396,143.93120692214654,143.93120692214654,143.93120692214654,129.9484803535456
2012-03-20,137.7473604085359,137.7473604085359,137.7473604085359,133.48928093743876,133.48928093743876,133.48928093743876,143.54248930831017,143.54248930831017,143.54248930831017,129.57021498000879
2012-03-21,137.75260546193897,137.75260546193897,137.75260546193897,133.2870382596166,133.2870382596166,133.2870382596166,143.65199828702347,143.65199828702347,143.65199828702347,129.3580078709218
2012-03-22,137.16376968717066,137.16376968717066,137.16376968717066,132.8131314149994,132.8131314149994,132.8131314149994,143.30089102108084,143.30089102108084,143.30089102108084,128.42619991506302
