date,original_18_no_rules,original_18_active,original_18_total_wealth,original_18_sign_changes,optimal_standard_no_rules,optimal_standard_active,optimal_standard_total_wealth,optimal_standard_sign_changes,optimal_ethical_no_rules,optimal_ethical_active,optimal_ethical_total_wealth,optimal_ethical_sign_changes,spy_benchmark
2016-06-28,285.29010000935733,239.62735663536225,277.15063220192394,0,360.1146013839832,232.63244839142905,317.169659118438,0,242.79013781186512,242.79013781186512,242.79013781186512,0,204.64825861240325
2016-06-29,286.33907754295643,240.50843772979206,278.0317132963537,0,365.1875094901551,235.90952471287807,320.446735439887,0,248.17130431977446,248.17130431977446,248.17130431977446,0,208.1329641908187
2016-06-30,287.4851423160736,241.47106654903945,278.9943421156011,0,367.7856657300241,237.58792221484362,322.1251329418526,0,250.80037940586215,250.80037940586215,250.80037940586215,0,210.97308357881093
2016-07-01,290.06198944700935,243.63547066407637,281.15874623063803,0,369.1704407934766,238.48248081436805,323.01969154137703,0,251.2928668086374,251.2928668086374,251.2928668086374,0,211.416188099592
2016-07-05,293.022692666919,246.1222919254713,283.64556749203297,0,367.7697557706174,237.57764445105298,322.11485517806193,0,248.33353004811295,248.33353004811295,248.33353004811295,0,209.8954056117552
2016-07-06,294.8255067536473,247.6365525818822,285.15982814844386,0,369.27739703594233,238.55157407651274,323.08878480352166,0,246.7169077176317,246.7169077176317,246.7169077176317,0,211.1543232683906
2016-07-07,296.1950668260297,248.78690466170397,286.3101802282656,0,371.9192011769595,240.25816793061793,324.7953786576269,0,250.88413851193368,250.88413851193368,250.88413851193368,0,211.02345399622152
2016-07-08,300.79621789152054,252.65160822929147,290.17488379585313,0,379.43418004451075,245.1128112215302,329.6500219485391,0,256.32227887649674,256.32227887649674,256.32227887649674,0,214.165633519853
2016-07-11,301.4960493923274,253.23942663807256,290.76270220463425,0,384.66549804174576,248.49221963577912,333.02943036278805,0,261.2921975887291,261.2921975887291,261.2921975887291,0,214.92099133022643
2016-07-12,299.3145975891449,251.40713196956872,288.93040753613036,0,385.17167699632745,248.81920901381602,333.356419740825,0,263.9411180836799,263.9411180836799,263.9411180836799,0,216.4820954093643
2016-07-13,300.6110427382574,252.49607169826726,290.0193472648289,0,384.46115836385616,248.3602171027291,332.89742782973804,0,263.7178349576078,263.7178349576078,263.7178349576078,0,216.45184068515312
2016-07-14,299.1133507945778,251.23809617964164,288.7613717462033,0,385.09328434327836,248.76856770478653,333.3057784317955,0,264.8910815237402,264.8910815237402,264.8910815237402,0,217.66033380143662
2016-07-15,296.6571327295593,249.17501357628072,286.6982891428424,0,382.14661701738635,246.86503357431022,331.4022443013192,0,262.2979299609984,262.2979299609984,262.2979299609984,0,217.3683585738677
2016-07-18,297.20410930163763,249.6344425929354,287.15771815949705,0,382.7519109518915,247.25605079338231,331.7932615203913,0,262.31050057335324,262.31050057335324,262.31050057335324,0,217.9525074797905
2016-07-19,299.01559910696477,251.1559903564512,288.67926592301285,0,385.5183474155932,249.0431565796985,333.58036730670744,0,264.7014966630486,264.7014966630486,264.7014966630486,0,217.7308920759684
2016-07-20,299.10658816774105,251.23241596012917,288.75569152669084,0,388.96491854905906,251.26962637084827,335.8068370978572,0,268.2217900073587,268.2217900073587,268.2217900073587,0,218.63730701563213
2016-07-21,298.6409993791163,250.84134802368993,288.3646235902516,0,386.40742737930105,249.6174983252935,334.15470905230245,0,265.4075294601662,265.4075294601662,265.4075294601662,0,217.81148113562924
2016-07-22,300.36311213667415,252.28782418219697,289.81109974875864,0,390.72927347975593,252.4093918948845,336.9466026218935,0,269.1674191542293,269.1674191542293,269.1674191542293,0,218.78838218590292
2016-07-25,300.82151877881984,252.67285952663357,290.19613509319527,0,391.18304018213416,252.7025231885534,337.2397339155624,0,270.2317832473505,270.2317832473505,270.2317832473505,0,218.1942024948511
2016-07-26,302.00274239123803,253.6650197587263,291.188295325288,0,392.80038786481185,253.74732267703715,338.2845334040461,0,273.46501001963736,273.46501001963736,273.46501001963736,0,218.2948711657504
2016-07-28,305.01230913233303,256.1928835814199,293.71615914798156,0,395.96444062040604,255.7912868388476,340.32849756585654,0,274.77775720792624,227.98764171139518,274.0944300300843,0,218.31505902287165
2016-07-29,308.0266312606803,258.72474165725095,296.2480172238126,0,399.3668013332589,257.98919689275795,342.5264076197669,0,276.3144775521496,229.79858249324133,275.9053708119304,0,218.66750761690193
2016-08-01,307.0632712098313,257.91557434837665,295.4388499149383,0,400.11861899801715,258.4748677970326,343.0120785240415,0,275.03477842803346,228.71323961773845,274.82002793642755,0,218.48623184536135
2016-08-02,304.721656430318,255.9487519460056,293.47202751256725,0,395.9148611396867,255.75925871239738,340.29646943940634,0,271.511893538541,225.81871809663372,271.92550641532284,0,217.08634196750603
2016-08-03,304.24511499702936,255.54848441487698,293.0717599814386,0,396.3290168139129,256.0268014561245,340.5640121831334,0,274.16480095569557,227.61839366540295,273.72518198409205,0,217.72084324985892
2016-08-04,307.10230028939486,257.94835654154565,295.4716321081073,0,400.70706293520755,258.85499999196054,343.3922107189695,0,278.6779296107043,231.32113314348456,277.4279214621737,0,217.9525074797905
2016-08-05,306.58376844549434,257.5128194686466,295.0360950352083,0,403.618521345827,260.73578931805076,345.2730000450597,0,281.06313022788595,233.62105530235434,279.72784362104346,0,219.7350285119655
2016-08-08,307.4555653636857,258.24507898631725,295.7683545528789,0,404.9624256777801,261.6039456048122,346.1411563318212,0,282.5139359367392,234.99984573575338,281.1066340544425,0,219.60414119881594
2016-08-09,309.1524692255345,259.67038111515325,297.1936566817149,0,406.9929818741093,262.9156759754582,347.45288670246714,0,285.821619030495,237.26959581548826,283.3763841341774,0,219.7350285119655
2016-08-10,309.4206033939851,259.89559847112645,297.4188740376881,0,405.85935373215125,262.1833571824528,346.7205679094618,0,283.95973490726647,235.86224179772603,281.9690301164152,0,219.1912372793047
2016-08-11,309.5842523636761,260.03305423991014,297.5563298064718,0,409.85132816934833,264.7621551086467,349.29936583565564,0,287.6864462470084,239.14086289202348,285.2476512107126,0,220.2083877569577
2016-08-15,312.9833079741727,262.8880664221527,300.41134198871436,0,416.87473894476256,231.01728222695743,354.34508265453087,0,296.8271133443536,247.60033144408746,293.7071197627766,0,220.65154640068005
2016-08-16,312.0793329076043,262.1287791014256,299.6520546679873,0,414.06379857361463,229.41759054926175,352.7453909768352,0,294.70367526309974,245.891170394419,291.9979587131081,0,219.5135213540261
2016-08-17,311.36895072941945,261.53209872747044,299.0553742940321,0,411.4262904573493,227.11110035409465,350.4389007816681,0,290.92869569676816,242.37242113006994,288.4792094487591,0,219.92647939647867
2016-08-18,312.8184645043806,262.7496073416463,300.272882908208,0,419.08826462047614,233.427916213548,356.75571664112147,0,304.3380652128756,251.59993723953636,297.70672555822546,0,220.41993629368983
2016-08-19,311.32294222542896,261.49345421722063,299.0167297837823,0,417.7228004738067,233.1654875170881,356.4932879446616,0,305.47474169314273,252.37218708598448,298.47897540467363,0,220.0975980960271
2016-08-22,312.6431395373902,262.60234440335756,300.2608749222203,0,421.2663197719732,236.28536677782648,359.6131672053999,0,311.8434114936162,256.5536595839888,302.6604479026779,0,220.08756731089804
2016-08-23,313.6576322822815,263.4544602488639,300.97773581542555,0,421.6535686544207,236.33792897693831,359.6657294045118,0,310.5538632691121,256.0732346361151,302.18002295480426,0,220.53068987265956
2016-08-24,311.32036241320765,261.4912873225994,299.0145628891611,0,418.27385749214153,234.5579112621418,357.88571168971527,0,308.69794444004793,254.28536805038283,300.3921563690719,0,219.40271365211507
2016-08-25,310.2895994441397,260.6255054199422,298.1487809865039,0,417.1352084186893,233.9442998494698,357.27210027704325,0,306.8919089471829,252.76054850577214,298.8673368244613,0,219.25165652282473
2016-08-26,310.65443229720034,260.93194413684756,298.4552197034092,0,419.6918473172768,236.13212285921503,359.45992328678847,0,308.64590363327125,254.10968958089978,300.2164778995889,0,218.83869848037213
2016-08-29,312.77732447804937,262.7150520740036,300.2383276405653,0,419.8189195773554,235.73425696498245,359.0620573925559,0,307.2245740029636,253.18973896825176,299.2965272869409,0,219.9163944884083
2016-08-30,311.15993332147985,261.3565360670288,298.87981163359046,0,418.4305682458585,235.37018975970122,358.6979901872747,0,307.7512921499362,252.98408283407258,299.0908711527617,0,219.55380686336628
2016-08-31,311.00144921006984,261.22341848361236,298.746694050174,0,417.49890795614004,234.79111472389783,358.1189151514713,0,306.2151391838062,251.8447380588909,297.95152637758,0,218.92937244810332
2016-09-01,313.8607799296348,263.62509264634417,301.14836821290584,0,421.9537470316835,237.80137608515724,361.12917651273074,0,310.680447246871,255.56000225634446,301.6667905750336,0,218.9394212742128
2016-09-02,312.267954936966,262.28721081110547,299.81048637766713,0,422.37543195048306,237.61094375584636,360.93874418341983,0,310.545586679029,255.21785960670434,301.3246479253935,0,219.92647939647867
2016-09-06,315.6866544421669,265.1587227406643,302.68199830722597,0,422.5680445115079,237.79983049249313,361.1276309200666,0,310.9876369810933,255.49255554836003,301.59934386704913,0,220.59112715716003
2016-09-07,313.95550651879483,263.7046575599628,301.2279331265245,0,419.9577568959547,236.36991583509004,359.6977162626635,0,309.8560202186563,253.789882178372,299.8966704970611,0,220.57099342298017
2016-09-08,312.4904894566066,262.4741270717813,299.997402638343,0,420.6236116602914,236.54009939293667,359.86789982051016,0,309.9085607612529,253.94873496259257,300.0555232812817,0,220.0673974947573
2016-09-09,304.2120515643291,255.5207130236548,293.0439885902165,0,405.95676807828335,227.9913873075515,351.31918773512496,0,299.7900937623519,244.70252932918197,290.8093176478711,0,214.80018892514724
2016-09-12,306.6262044828014,257.54846331133774,295.0717388778994,0,412.10580146949883,231.11814832717522,354.44594875474866,0,302.84845578960375,247.71510905297876,293.8218973716679,0,217.88200332820006
2016-09-13,302.93414788798486,254.4473470709388,291.97062263750047,0,407.18308226949875,228.587696708836,351.9154971364095,0,300.58576785059887,245.50574851299675,291.6125368316859,0,214.74980046675626
2016-09-14,303.9878135884902,255.33236595726245,292.85564152382415,0,408.49207007642997,229.3531122425279,352.6809126701014,0,301.7121830671207,246.68586210083265,292.7926504195218,0,214.66922944807592
2016-09-15,306.7916936855385,257.68746477056214,295.2107403371238,0,415.97720802767503,233.8391546473732,357.16695507494666,0,307.4726620197429,252.24178083897334,298.3485691576625,0,216.81435614627338
2016-09-16,308.59628224002233,259.2032158783335,296.72649144489515,0,418.5744325853804,234.85487707960203,358.1826775071755,0,307.618674510202,252.24207207614316,298.3488603948323,0,215.97628044054633
2016-09-19,309.08042250945687,259.6098659969374,297.13314156349907,0,420.7507075508803,236.35098082349177,359.67878125106523,0,310.9927272492363,255.08730391026026,301.1940922289494,0,216.0167644006714
2016-09-20,309.17282125028004,259.68747565117764,297.2107512177393,0,420.83870876218856,236.37808670343827,359.70588713101176,0,310.28530547766553,254.2546742104145,300.3614625291036,0,216.02692147266362
2016-09-21,313.73115487003975,263.5162150148264,301.03949058138807,0,427.5393313486743,239.5979748833152,362.92577531088864,0,313.50749845694503,257.7280884657388,303.83487678442793,0,218.45621165389605
2016-09-22,316.0916625398143,265.49890636376216,303.0221819303238,0,431.7571122348005,242.19423149096113,365.5220319185346,0,315.4532590453768,259.0437703222498,305.1505586409389,0,219.83279258501273
2016-09-23,315.93661441311684,265.36867481086017,302.89195037742184,0,430.6405169679504,241.59048124252507,364.9182816700985,0,313.7972936383611,257.85600048765014,303.9627888063393,0,218.6282865254082
2016-09-27,320.42800790665365,227.5835763474296,305.4133371393211,0,435.12505232991464,244.01889630246436,367.3466967300378,0,314.9307085601011,259.58986148355353,305.69664980224263,0,218.2032049440946
2016-09-28,321.02805403007443,227.83290107504016,305.6626618669316,0,438.17411602347704,246.36066194583935,369.6884623734128,0,316.68009729717846,260.7641113339485,306.8708996526376,0,219.28620500038244
2016-09-29,322.1815505027895,228.63270783142192,306.4624686233134,0,439.9106719171015,247.35456992350439,370.68237035107785,0,317.9419855598536,261.81560597144045,307.92239429012955,0,217.30227446248702
2016-09-30,322.6159745108444,229.34342223386165,307.17318302575313,0,444.52974587716875,249.8785200534431,373.2063204810166,0,320.5386001093826,264.6782381657938,310.78502648448296,0,218.94210938029954
2016-10-03,321.8964000130251,228.87027399632163,306.7000347882131,0,444.61091808627873,249.96442732001535,373.2922277475888,0,320.7780699083103,264.6461230793251,310.75291139801425,0,218.41569161181008
2016-10-04,318.6060464859366,225.52524206305415,303.3550028549456,0,444.5465804814014,249.96745228512358,373.36771113912243,0,321.7792639388723,264.9820497897755,311.08883810846464,0,217.30227446248702
2016-10-05,318.3351772473625,225.31096104922145,303.1407218411129,0,446.5326470044426,251.16307577576364,374.4908762033371,0,321.3302508829041,264.61038016221096,310.7171684809001,0,218.26385872036047
2016-10-06,315.9202039490441,223.28259691372614,301.11235770561757,0,444.4239274058169,249.80439118174988,373.13219160932334,0,320.15599180097576,263.1750045464367,309.400955072345,0,218.41569161181008
2016-10-07,315.2961526767195,222.76300349247668,300.5927642843682,0,441.1593958819085,248.1143212225689,371.4421216501423,0,317.1405777907113,260.69627037876865,306.8030586974578,0,217.66666618557386
2016-10-10,314.99786570761387,222.98094568929693,300.8107064811884,0,442.76408006682533,248.98956951790709,372.31736994548055,0,318.4390961516988,261.7636799675573,307.8704682862465,0,218.80039747888125
2016-10-11,312.6710308116796,221.15430317133723,298.98406396322866,0,434.62740421346024,244.69855890359116,368.0263593311646,0,311.6692896146369,256.1987556438005,302.30554396248965,0,216.03700638073397
2016-10-12,313.42498010792303,221.7332782332594,299.56303902515083,0,435.84329905794556,245.4516770185673,368.77947744614073,0,312.11643125089074,256.56631553700146,302.67310385569056,0,216.3204662655315
2016-10-13,312.4104606651951,220.7802834312778,298.61004422316927,0,430.6936291361994,242.6192335607697,365.94703398834315,0,307.7282186951522,252.95911189601776,299.06590021470686,0,215.61190675843994
2016-10-14,310.627883295292,220.15678306767666,297.9865438595681,0,432.9988152154271,243.6630740338948,366.99087446146825,0,311.99694578561747,256.4680959544485,302.5748842731376,0,215.72320156682306
2016-10-17,310.396733675681,219.8899163611705,297.86929564034745,0,430.0418717873368,241.88322692059782,365.2110273481713,0,311.2125988547458,255.82334616876756,301.9301344874567,0,214.97417614058688
2016-10-18,313.1315548072234,221.82730656098477,299.6570673528762,0,434.33066178607857,244.30394187214088,367.63174229971435,0,314.7949242598438,258.7680935073073,304.87488182599645,0,216.3204662655315
2016-10-19,313.3252267915806,221.9645068334796,299.79426762537105,0,434.74677992259893,244.4321908291725,367.75999125674593,0,315.29314359885143,259.17764035373943,305.2844286724286,0,216.89738073829466
2016-10-20,315.20449673286566,223.2958111462402,301.12557193813166,0,436.3897163187045,245.3843021832467,368.7121026108201,0,318.46232799301583,261.7827770330529,307.889565351742,0,216.49254113704362
2016-10-21,315.669634698546,223.62532217929353,301.455082971185,0,438.02768214230156,246.32812506953826,369.65592549711175,0,319.3494992298332,262.5120505755204,308.6188388942095,0,216.59373299637593
2016-10-24,322.05886356553117,228.1515521577368,305.98131294962826,0,450.95348154886517,253.84723272910546,377.1750331566789,0,328.77179190481786,270.25737467090215,316.36416298959125,0,217.5148152531438
2016-10-25,324.44373469917105,229.84103228820805,307.67079308009954,0,452.09286241516975,254.68378133809145,378.0115817656649,0,330.3561416971038,271.55974374868345,317.6665320673726,0,216.7860318069702
2016-10-27,319.35507935109695,226.23614899698126,304.0659097888727,0,445.13191283864944,250.61127102170522,373.9390714492787,0,326.72313828194746,222.23849811636833,314.66477936119804,0,215.7738245579599
2016-10-28,316.9254886110754,224.5149887956841,302.34474958757556,0,435.21992310106174,244.7566515838073,368.0844520113808,0,326.3169059139388,221.8867444489018,314.31302569373145,0,215.13614806304818
2016-10-31,319.4048883497599,226.2714344731534,304.10119526504485,0,440.3040222267788,247.68352321109379,371.01132363866725,0,328.4006438360147,223.26048099584472,315.6867622406744,0,215.14630513504036
2016-11-01,315.6313357831157,223.59819062668024,301.4279514185717,0,431.6463455404379,242.97365084125772,366.3014512688312,0,319.99329194119576,218.01695011292475,310.4432313577544,0,213.58747421943895
2016-11-02,314.51874614673847,222.81001467137878,300.6397754632702,0,423.01772641711096,238.3946215850759,361.72242201264936,0,315.01476640787916,215.598928644395,308.0252098892247,0,212.3020002395842
2016-11-03,312.0661446636142,221.0725532986216,298.9023140905131,0,420.50460133463304,237.05677987018933,360.3845802977628,0,311.7942140045154,213.52591314599647,305.95219439082615,0,211.33015066383592
2016-11-04,311.6255320471214,220.7604164077434,298.59017719963487,0,416.5141685263211,234.7426020209421,358.07040244851555,0,310.2511299541411,212.38292334147334,304.80920458630305,0,211.09734985213612
2016-11-07,318.61309331153376,225.7105144445533,303.54027523644476,0,435.62300192217555,245.51923759753387,368.84703802510734,0,324.2149666508315,221.85209492692155,314.27837617175123,0,215.75354649593646
2016-11-08,318.21462588050525,225.42823386432963,303.25799465622106,0,428.48106149222036,242.46435805638367,365.7921584839571,0,314.700173593978,217.86723081116241,310.2935120559921,0,216.72532390776297
2016-11-09,311.0512758946711,220.35360433908255,298.18336513097404,0,415.1280022689994,235.61519772223429,358.94299814980775,0,303.3331211222277,212.05034397366862,304.47662521849827,0,219.02302317760842
2016-11-10,303.41610067549647,214.9447264154463,292.77448720733776,0,402.49216073726717,228.2385898988077,351.56639032638117,0,296.50024809304307,206.88837793748365,299.31465918231333,0,219.56962880321908
2016-11-11,336.81416840923765,238.60444162453206,316.43420241642355,0,449.6737353101969,256.0518760088986,379.3796764364721,0,345.5296041988736,243.9960783422818,336.4223595871115,0,219.06348909675307
2016-11-14,327.7265683640164,232.16664316510824,309.9964039569997,0,436.13230177953517,247.94576400740434,371.2735644349778,0,336.1776535763024,236.45197354044873,328.8782547852784,0,219.23558200924563
2016-11-15,334.2502680785654,236.78813440185692,314.6178951937484,0,448.79946464562863,255.2874913354102,378.6152917629837,0,343.94685694657596,242.12935427184584,334.5556355166755,0,220.94617365237482
2016-11-16,343.33331127067584,243.2227047150385,321.05246550692993,0,460.5026788691055,262.2804603468574,385.60826077443085,0,355.7966694838698,251.5398343898249,343.96611563465456,0,220.53123110207298
2016-11-17,343.461783396292,243.31371638459427,321.1434771764857,0,465.2779629971004,265.01986532004605,388.34766574761954,0,358.81715352161314,253.8015319906593,346.22781323548895,0,221.66496239538037
2016-11-18,344.3344554827807,243.93193098317064,321.7616917750621,0,467.5999712041376,266.4915455409808,389.8193459685542,0,359.9832055756692,254.88553961961549,347.31182086444517,0,221.1689436789456
2016-11-21,345.9772104730261,245.0956843936185,322.92544518550994,0,472.2515763119576,269.2335129966619,392.5613134242353,0,359.79890829921,254.74901312758035,347.17529437241,0,222.83912352587149
2016-11-23,346.1821784228768,245.24088690530627,323.0706476971977,0,474.28151813762156,234.58282820159488,393.17610075106234,0,361.5931823776971,256.14813973406257,348.57442097889225,0,223.39577797759165
2016-11-25,346.32926264399845,245.34508367534792,323.1748444672394,0,480.1066247247323,234.74856417385934,393.3418367233268,0,368.9466861969188,259.2764640890595,351.7027453338892,0,224.22586152898032
2016-11-28,346.6496174484656,245.57202804530314,323.4017888371946,0,477.5151216778164,232.9318529443683,391.5251254938358,0,370.1909902009133,259.8007486088765,352.2270298537062,0,223.17315227886448
2016-11-29,345.4118690159572,244.69518763504027,322.5249484269317,0,473.9181694867724,231.16817386663675,389.76144641610426,0,367.63289159721967,258.2977592219254,350.72404046675507,0,223.6083728911898
2016-11-30,340.6335165727949,241.31012779040609,319.13988858229754,0,467.3771559445026,228.113233197865,386.70650574733247,0,363.258246131646,255.3220078674735,347.74828911230315,0,223.07192433757126
2016-12-01,332.146385534814,235.2977109972646,313.12747178915606,0,454.0827380623353,220.87073337743018,379.4640059268977,0,349.87796584672435,245.852352972013,338.27863421684265,0,222.25208806307703
2016-12-02,334.1261556294023,236.70021119550518,314.5299719873966,0,452.42696315333797,221.5080816721472,380.10135422161466,0,348.53288844250835,245.9116120558375,338.3378933006672,0,222.3633467894993
2016-12-05,340.2333266653499,241.02662698086272,318.85638777275415,0,464.16030611974577,228.74532357883317,387.33859612830065,0,356.3012327219438,252.15412716036803,344.5804084051977,0,223.69949788343217
2016-12-06,342.61205041825843,242.71175221036947,320.5415130022609,0,466.0643906129613,231.46275083918366,390.05602338865117,0,356.20122375852634,253.1025291954832,345.5288104403129,0,224.40798522660194
2016-12-07,346.4831926931142,245.45413013735381,323.2838909292453,0,470.98313278251146,234.52761098680102,393.1208835362685,0,360.62661780007625,256.8118241912445,349.2381054360742,0,227.34343315528088
2016-12-08,342.79851580953687,242.84384721925355,320.673608011145,0,462.76476312859273,231.81792327589397,390.41119582536146,0,351.69575551088894,251.69378442557687,344.1200656704066,0,227.90015977092284
2016-12-09,338.8481686096828,240.04535928064945,317.8751200725409,0,458.0810888112732,229.6558843489775,388.249156898445,0,346.55030394961113,248.6904425841178,341.11672382894744,0,229.27674070203952
2016-12-12,334.74792987163454,237.14068582454178,315.38261785830036,0,452.03696949642494,225.4657654558196,384.0590380052871,0,342.6743879476775,245.49121916694145,337.91750041177113,0,229.0135769202459
2016-12-13,337.45209087682935,239.0563559097841,316.8861167016755,0,460.31207972251235,229.54979129407664,388.14306384354416,0,348.3327014142171,249.40483045532582,341.8311117001555,0,230.54200878379257
2016-12-14,344.4608710055376,244.02148572299205,321.85124651488354,0,470.96169717874983,236.26249989093898,394.85577244040644,0,361.0665263093456,258.6141032532843,351.040384498114,0,228.63910028908867
2016-12-15,348.0026268018222,246.53052110037598,324.36028189226744,0,475.2544964374831,238.34863418848343,396.94190673795094,0,368.1011353572338,263.2161845899987,355.6424658348284,0,229.58046060788
2016-12-16,350.10422206405394,248.01932415885153,325.84908495074296,0,479.5328591275004,240.24288195603918,398.83615450550667,0,373.8398255442608,266.7722865508744,359.1985677957041,0,229.13142060453163
2016-12-19,353.01920756689753,250.08434562613292,327.9141064180244,0,482.9470533700162,242.9652117410897,401.5584842905572,0,375.62953523671104,268.9751708669348,361.40145211176446,0,229.63036195979893
2016-12-20,358.80897654814476,254.18590881579962,332.01566960769105,0,492.2842074162082,248.4203077784375,407.01358032790495,0,384.407954753766,275.2162819273813,367.642563172211,0,230.51619214077158
2016-12-21,359.9611728283355,255.0021427390197,332.8319035309112,0,494.46096273798116,249.2316863704403,407.8249589199078,0,387.17523994065,276.86811583250415,369.2943970773338,0,229.87469095800495
2016-12-22,361.70434779288064,256.2370352348834,334.0667960267749,0,496.2838112777079,250.32462423490801,408.9178967843755,0,390.5266917208103,279.2061237503017,371.63240499513137,0,229.47762701932692
2016-12-23,365.99891610662223,259.2793748115062,337.1091356033977,0,498.77959948943635,252.949095840289,411.54236838975646,0,394.59810037024056,282.6735168371027,375.09979808193236,0,229.81362223918876
2016-12-28,365.94210754311854,259.23913073377537,337.0688915256668,0,503.4026212519894,254.2323276181161,412.8256001675836,0,396.37765690878706,232.08151176545664,379.0464873304822,0,228.479852554675
2016-12-29,369.5756325430614,261.81317685491933,339.64293764681076,0,505.89764709409025,256.06349329149185,414.65676584095934,0,401.21809214076484,234.2289299367365,381.19390550176206,0,228.42888678490968
2016-12-30,362.2872793672044,256.64999310851954,334.47975390041097,0,495.3217031893686,247.92076183137237,406.51403438083986,0,394.3140877680398,229.67082859197134,376.63580415699687,0,227.59400433272185
2017-01-03,357.0929475550563,252.97024695204476,330.80000774393625,0,497.83904867259474,247.99379495301147,406.58706750247893,0,397.61778261670725,229.673470232603,376.63844579762855,0,229.3350671918276
2017-01-04,361.1934860283979,255.87513274533714,333.7048935372286,0,502.0052881826396,251.66724391030047,410.2605164597679,0,400.67924317891374,231.73910757660522,378.7040831416308,0,230.699434379181
2017-01-05,358.5325405706451,253.99007723196868,331.81983802386014,0,503.84931824032975,251.49026071852438,410.08353326799187,0,395.6477675681524,229.56114584594795,376.5261214109735,0,230.51619214077158
2017-01-06,360.2300072198009,255.19258924003233,333.0223500319238,0,511.61755325366806,255.55653926696738,414.14981181643486,0,399.99018287570846,230.28232758928937,377.2473031543149,0,231.34086339802587
2017-01-09,367.33178941593667,260.2236031770385,338.05336396892994,0,520.2498391805542,261.4434847709352,420.03675732040267,0,408.9674879794147,233.77557682890463,380.7405523939302,0,230.57722477762687
2017-01-10,366.69567739432307,259.77297144012374,337.6027322320152,0,518.4789691211158,260.20407078461693,418.7973433340844,0,407.3534273724781,232.505854967582,379.4708305326076,0,230.57722477762687
2017-01-11,365.435922201655,258.88054109567054,336.71030188756197,0,518.2046834535478,258.9222923800157,417.51556492948316,0,407.31137371843204,232.2989303863408,379.2639059513664,0,231.22888303238574
2017-01-12,362.65515492906883,256.9106019286311,334.7403627205225,0,516.9800679441335,258.58264836207053,417.175920911538,0,401.28333511858807,230.2102212355991,377.1751968006247,0,230.64859489627878
2017-01-13,363.371528144978,257.418091954909,335.2478527468005,0,517.8289638934077,259.0691529772099,417.6624255266774,0,402.086284067902,230.03756384344305,377.0025394084686,0,231.17795334458128
2017-01-17,357.98679184334884,253.60346027057773,331.4332210624692,0,517.8310645463022,259.0520837583546,417.6453563078221,0,401.3294101530022,230.04020970221043,377.005185267236,0,230.36343915931917
2017-01-18,360.3949667866492,255.3094491854568,333.1392099773483,0,522.7872533419605,261.3680557716662,419.9613283211337,0,405.74445928771496,232.08936240086948,379.054337965895,0,230.87257366853956
2017-01-19,362.9948459559954,257.1512443819681,334.98100517385956,0,529.7603090044893,264.67942462977214,423.27269717923963,0,409.37684484165,234.27856963606396,381.24354520108955,0,230.01725078550427
2017-01-20,361.82334486737193,256.3213346295556,334.15109542144705,0,526.1845596822146,262.89235967365295,421.5983164746093,0,408.66967762395603,233.288816725313,380.25379229033854,0,230.86229030968423
2017-01-23,364.19614983511985,258.00226689878696,335.8320276906784,0,531.8376961055342,265.7493151329702,424.3425876824377,0,408.31448554359974,233.8360041000815,380.8009796651071,0,230.2616339066516
2017-01-24,367.86187866157485,260.59912671592065,338.4288875078121,0,539.6484083461414,269.99990515846974,428.59317770793723,0,412.27788125514576,236.42913895087005,383.3941145158956,0,231.73790929572343
2017-01-25,369.6071613026323,261.83551232289585,339.6652731147873,0,544.6475440902807,272.3283101038513,430.9215826533188,0,413.32539136074416,237.06850711661576,384.0334826816413,0,233.743795706824
2017-01-26,372.13197160625856,263.6241275570764,341.4538883489679,0,550.8291422067228,275.72854505960044,434.3218176090679,0,416.2618538961933,238.9953842728024,385.9603598378279,0,233.49944866763752
2017-01-27,375.82965606624987,266.24362524640145,344.07338603829294,0,556.1937228715543,278.8822456125731,437.4755181620406,0,419.0446400560867,240.9030624128692,387.86803797789474,0,233.1329100678774
2017-01-30,372.61504533294476,263.96634456464415,341.7961053565356,0,549.679261181805,275.38377386049365,433.97704640996113,0,416.39669089477024,239.15395002620036,386.1189255912259,0,231.68706981282122
2017-01-31,371.11085853335425,262.900755034636,340.7305158265275,0,545.4207336096715,273.2184053210392,431.8116778705067,0,414.84268930575786,238.1700673555974,385.13504292062294,0,231.66670154589553
2017-02-02,380.8063329394662,269.7691812290604,347.5989420209519,0,567.8785946184211,246.32983241496467,443.41482944331324,0,424.33105526525173,244.43291883332012,391.39789439834567,0,231.91108466704287
2017-02-03,381.5990789498602,270.33077494126525,348.16053573315673,0,557.0361522806002,241.6550642604463,438.7400612887949,0,422.94442529951374,243.49796571559816,390.4629412806237,0,233.50958769864923
2017-02-06,386.1349555854855,273.5440611193162,351.66395522953223,0,564.7016933463017,245.17905224695465,442.26404927530325,0,426.3094649155452,245.87945953129278,392.8444350963183,0,233.09219157500647
2017-02-07,387.3345841951488,274.39389684896327,352.22365764085475,0,571.1749188483545,248.0901037829897,445.1751008113383,0,430.51155258335876,248.42882286406592,395.3937984290915,0,233.10234864699862
2017-02-08,387.29295159251024,274.36440366002506,352.19416445191655,0,571.7143791913213,248.26651861131472,445.3515156396633,0,430.17633163197274,248.14156610319577,395.1065416682213,0,233.40783656892305
